,sample_name,collection_date,isolation_source,geo_loc_name,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collection_site_id,project_name,collected_by,sequenced_by,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,ww_population_source,purpose_of_ww_sampling,concentration_method,extraction_method,extraction_control,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_flow,BioSampleModel,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,sequence_submitter_contact_email,raw_sequence_data_processing_method,experiment_id,SRA_id,collection_time,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,ww_pre_treatment,ww_surv_target_2,purpose_of_ww_sequencing,quality_control_method,quality_control_method_version,quality_control_determination,quality_control_issues,dehosting_method,organism,ww_processing_protocol,ww_endog_control_1,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1_units,ww_primary_sludge_retention_time,ww_surv_target_2_gene,ww_surv_target_2_known_present,ww_surv_target_2_protocol,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,quality_control_details,sample_title,sequencing_protocol_name,site_id,assembly,Center_Name,Collection_time,library_preparation_kit,wwtp,barcode,loader,specimen_processing,specimen_processing_details,specimen_processing_id,Note,ENA_first_public,INSDC_center_name,INSDC_status,Submitter_Id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),investigation_type,name_of_the_sampling_site,scientific_name,sewage_type,surveillance_target,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,host,host_disease,isolate,Contains_RNA_extracts_(sample_codes),Cq_(N1),Cq_(N2),Date_of_amplification_(ARTIC),External_Id,Forward_file_name,INSDC_center_alias,INSDC_first_public,INSDC_last_update,No._replicate,Reverse_file_name,Sequenced_where/how,Storage_location_at_NIB,environment_(biome),environment_(feature),environment_(material),sequencing_method,wastewater/sludge_environmental_package,DNA_concentration_(Qubit),Date_of_sending/transfer_to_sequencing_location,amount_or_size_of_sample_collected,area_of_sampling_site,geographic_location_(region_and_locality),nucleic_acid_amplification,nucleic_acid_extraction,population_size_of_the_catchment_area,receipt_date,sample_storage_duration,sample_storage_location,sample_transportation_date,sample_transportation_time,sampling_time_point,size_of_the_catchment_area,surveillance_target_(scientific_name),ww_surv_target_1_extract_unit,file_name,ww_endog_control_2_conc,ww_endog_control_2_units,ww_sample_salinity,ww_surv_target_1_extract,ww_surv_target_2_extract_unit,ww_endog_control_2,ww_endog_control_2_protocol,samp_rep_tech,lat_lon,attribute_package,ProjectAccession,PublicAccession,Genus,Species,Dehosting_Method,env_broad_scale,env_local_scale,env_medium,source_uvig,virus_enrich_appr,quality_control_issue,Copies/uL_input,sample_id,filename,filename2,filename3,filename4,sequenced_by[1],sequenced_by[2],sample_number,broad-scale_environmental_context,depth,environmental_medium,local_environmental_context,library_design,options,File_name,DD,"Department_of_Endocrinology,_Diabetes_and_Metabolism,_University_Children's_Hospital,_University_Medical_Centre_Ljubljana",2022-01-17,2023-06-01,wastewater/sludge,18.8,wastewater_treatment_plant_influent,wastewater_treatment_plant,Slovenia,WW0024_22_AR_1_S5_L001_R1_001.fastq.gz,Severe_acute_respiratory_syndrome_coronavirus_2,WW0024_22_AR_1_S5_L001_R2_001.fastq.gz,46,29.8,WW0022_22_AR_2_S4_L001_R1_001.fastq.gz,WW0022_22_AR_2_S4_L001_R2_001.fastq.gz,Remarks,replicate,primer_set,Ct,primer_pool,Min._Collection_Date,sample_storage_temperature,sample_storage_time,ww_sample_Site,NA,8.94232,0,12.50551,10.0474,11.79841,9.57418,12.19092,9.58483,10.11528,10.36565,10.20975,10.17251,11.72463,10.415,12.27225,12.45051,10.14083,12.61494,11.72608,12.31886,10.24266,11.34173,9.86547,12.283,10.00571,8.42243,9.85318,9.53854,9.72176,geo_loc_country,geo_loc_region
SRR23293582,,2022-05-30,wastewater,"USA: Colorado, Douglas, county",34786.0,24 hours,raw wastewater,composite,SARS-CoV-2,no,PC,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,CDPHE,CDPHE,wastewater treatment plant,,PC20220530,census blocks clipped to wastewater service area polygon,public health surveillance community-level,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,MHV,605000.0,copies/L,n2,,5.084,SARS-CoV-2: wastewater surveillance,,,,,,SRR23293582,SRX19236585,,,,,,,,,,diversity of mutations across entire genome,,,,,,,,,,,,,,,,,,,,,CO34786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Colorado
SRR23293749,,2022-05-30,wastewater,"USA: Colorado, Summit, county",35643.0,24 hours,raw wastewater,composite,SARS-CoV-2,no,UB,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,CDPHE,CDPHE,wastewater treatment plant,,UB20220530,census blocks clipped to wastewater service area polygon,public health surveillance community-level,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,MHV,354000.0,copies/L,n2,,1.693,SARS-CoV-2: wastewater surveillance,,,,,,SRR23293749,SRX19236928,,,,,,,,,,diversity of mutations across entire genome,,,,,,,,,,,,,,,,,,,,,CO35643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Colorado
SRR22911605,,2022-05-30,wastewater,"USA: Texas, Harris, Houston",-1.0,24,raw wastewater,composite,SARS-CoV-765,yes,38X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,other,,,,research,amicon ultrafiltration,qiagen rneasy kit,,120900.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911605,SRX18868888,9:00:00,,,,,,,No,,research,,,,,,,,,,,,,,,,,,,,,TX-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas
SRR22911335,,2022-05-24,wastewater,"USA: Kentucky, Jefferson, Luisville",-1.0,24,raw wastewater,composite,SARS-CoV-749,yes,31X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,other,,,,research,amicon ultrafiltration,qiagen rneasy kit,,466200.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911335,SRX18868853,11:30:00,,,5.2,7.26,,,No,,research,,,,,,,,,,,,,,,,,,,,,KY-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Kentucky
SRR22911331,,2022-05-24,wastewater,"USA: Oregon, Multnomah, Gresham",-1.0,24,raw wastewater,composite,SARS-CoV-753,yes,32X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,wastewater treatment plant,,,,research,amicon ultrafiltration,qiagen rneasy kit,,462000.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911331,SRX18868856,9:26:00,,,17.5,7.6,,,No,,research,,,,,,,,,,,,,,,,,,,,,OR-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Oregon
SRR22911347,,2022-05-24,wastewater,"USA: Kentucky, Jefferson, Luisville",-1.0,24,raw wastewater,composite,SARS-CoV-739,yes,28X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,wastewater treatment plant,,,,research,amicon ultrafiltration,qiagen rneasy kit,,407100.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911347,SRX18868841,10:00:00,,,4.9,7.28,,,No,,research,,,,,,,,,,,,,,,,,,,,,KY-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Kentucky
SRR22911350,,2022-05-24,wastewater,"USA: Kentucky, Jefferson, Luisville",-1.0,24,raw wastewater,composite,SARS-CoV-735,yes,27X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,other,,,,research,amicon ultrafiltration,qiagen rneasy kit,,2072800.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911350,SRX18868838,9:35:00,,,5.1,7.2,,,No,,research,,,,,,,,,,,,,,,,,,,,,KY-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Kentucky
SRR22911613,,2022-05-24,wastewater,"USA: Washington, Clallam, Sequim",-1.0,24,raw wastewater,composite,SARS-CoV-759,yes,35X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,other,,,,research,amicon ultrafiltration,qiagen rneasy kit,,805100.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911613,SRX18868880,11:15:00,,,15,7.9,,,No,,research,,,,,,,,,,,,,,,,,,,,,WA-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Washington
SRR22911343,,2022-05-24,wastewater,"USA: Kentucky, Jefferson, Luisville",-1.0,24,raw wastewater,composite,SARS-CoV-741,yes,29X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,other,,,,research,amicon ultrafiltration,qiagen rneasy kit,,497600.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911343,SRX18868845,10:25:00,,,5.1,7.29,,,No,,research,,,,,,,,,,,,,,,,,,,,,KY-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Kentucky
SRR22911621,,2022-05-24,wastewater,"USA: Kentucky, Jefferson, Luisville",-1.0,24,raw wastewater,composite,SARS-CoV-732,yes,26X,severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) surveillance in wastewater samples in the USA (RADx-rad),,Psomagen Inc.,other,,,,research,amicon ultrafiltration,qiagen rneasy kit,,507100.0,copies/L wastewater,N1,"Corman, Victor M., et al. Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR. Eurosurveillance 25.3 (2020): 2000045.",,SARS-CoV-2: wastewater surveillance,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,"Arjun.Magge@asu.edu, rafaela.salgadofontenele@nih.gov, Matthew.Scotch@asu.edu",Alignment to reference genome NC_045512.2 using BWA 0.7.17.,SRR22911621,SRX18868872,9:10:00,,,4.9,7.36,,,No,,research,,,,,,,,,,,,,,,,,,,,,KY-1,,,,,,,fastq-load.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Kentucky
